1474535678021091328,2021-12-25 00:21:15,"U know how passed kyrie gotta be,,, nogga stood away from covid this whole year,, questioned the vaccine and the virus itself ,,,, nets forced him back and boom caught covid 😅😂🤣🤣 #ItsOnlyComedy",FRM JERZ LIVING IN DADE COUNTY,0,0
1474535685243736064,2021-12-25 00:21:17,SUGA CON COVID? AAA😪🤒😭,,0,0
1474535686371950602,2021-12-25 00:21:17,Whats the fit first for a COVID Christmas boys,,0,0
1474535686795636737,2021-12-25 00:21:17,MY COVID TEST CAME BACK NEGATIVE 🙏🏽,"Michigan, USA",0,2
1474535687915548680,2021-12-25 00:21:18,Back in the US. Cheers to the MSP airport for handing a take home Covid test to every single person who wanted one.,"West Bend, WI",0,0
1474535687928127488,2021-12-25 00:21:18,1 in 10 Londoners have Covid tonight.  An earlier estimate projects everyone unvaccinated to get it within 60 days.  57 days left and well on our way.,Wandering the western world.,0,0
1474535691270950916,2021-12-25 00:21:19,Atp Covid need to go wherever Forex went.,🗽 🚀 Outta Space 👽🖖🏾👽,0,0
1474535693368053766,2021-12-25 00:21:19,these covid symptoms that i’m having really suck i hate this,portugal,0,0
1474535694819155971,2021-12-25 00:21:19,"My Dad is an engineer &amp; so smart.
He had a stroke that paralysed his left side &amp; speech. He is left handed. 
He learnt to speak again.
When I rang today (diff states),he is having a bad speech day. 
He apologised to me. My heart broke right then. 💔
#ChristmasWish #COVID #Aging",,0,0
1474535696190697472,2021-12-25 00:21:20,In the past 24 hours. I’ve had 10+ friends test positive for COVID 😷 Be safe out there 👍🏽,"Arizona, USA",0,1
1474535702264258563,2021-12-25 00:21:21,My oldest sister hasn’t even tried to get my nephew tested for Covid. He literally can’t even walk he’s that sick. Like I’m so fed up of her because she isn’t even showing any concern for the fact that he could have Covid and we could all have it?,,0,0
1474535702331375618,2021-12-25 00:21:21,I feel like the only reason why “100% vaxxed” people seem to be the only ones testing positive for COVID are because they actually care to get tested.,Yeehaw ,0,3
1474535711495839746,2021-12-25 00:21:23,Forget COVID. Twiglets have ruined Christmas.,London,0,0
1474535712514920448,2021-12-25 00:21:24,"If I find out you knowingly had Covid and was all in my face, I’m beating yo ass 🤷🏽‍♀️","Sin City, NV",10,19
1474535714893144065,2021-12-25 00:21:24,am i srsly going to be having a covid scare on christmas eve two years in a row is2g,,0,0
1474535717221113859,2021-12-25 00:21:25,"Covid has made me develop a cough.
I seem to say Far Cough every time I see a new headline. 😂",Right here right now.,1,26
1474535724791873537,2021-12-25 00:21:26,At least 12 people I know on social media I have caught COVID-19. Y’all be safe! 😷,"Chicago, IL",0,0
1474535728981946371,2021-12-25 00:21:27,"We have one tradition we do every Christmas Eve and it wasn’t even done this year even though it wasn’t Covid restrictions or anything stopping it, just didn’t happen","Dublin City, Ireland",0,0
1474535735105658883,2021-12-25 00:21:29,"Honestly, I think Biden is worse than Trump. Covid is worse, logistics is fucked, inflation is through the roof bc of fed printing, our president agreed today he should fuck himself.",The USA,0,0
1474535744337285120,2021-12-25 00:21:31,"I just got another gig offer to play in a section for the Alpine Symphony, sandwiched in between performances with Renee Fleming and Marie Osmond. My January is looking booked and blessed, I’m just hoping COVID stays away from all of it 🤞🏻",Stetson University '17,0,3
1474535746610552832,2021-12-25 00:21:32,"Bored outta of my mind, can’t even go on dates because of Covid why tf am I spending Christmas in bed!!!!!!😓😒🤡","Baltimore, MD",0,0
1474535749118791688,2021-12-25 00:21:32,I can not listen to another person talk about covid and vaccines,,0,0
1474535751991889921,2021-12-25 00:21:33,had a blessedly quick recovery from covid so now im just a perfectly healthy girl who cant leave her room for five more days,,0,2
1474535753887608834,2021-12-25 00:21:33,"Snow falls slow 

Energy is low 

Got no where to go

So I throw 

On a pair of shoes

Walk for miles and find you

Wondering if your going through it too 

Funny how something so blue

Can melt the ice between us two

#poetry #covid #FridayFeeling #BCStorm","Vancouver, BC",1,4
1474535767267553283,2021-12-25 00:21:37,I got COVID for Christmas. Fortunate to have very mild symptoms and no one else in the house is positive. Grateful for vaccines and my anxious tendencies that led me to mask and isolate at the first sign of a scratchy throat.,"Petworth, Washington",0,0
1474535771369582594,2021-12-25 00:21:38,Covid was def like this last year(cause it had me out) but this year it had to teach y’all a lesson,,0,0
1474535773600944131,2021-12-25 00:21:38,life is like a box of chocolates you ne'er knowing when you're going away to endeavor photographic film for covid,,0,0
1474535782111195137,2021-12-25 00:21:40,Covid variants coming out like iPhones and I am not a fan.,"Texas, USA",0,4
1474535783600111618,2021-12-25 00:21:41,"COVID CHRISTMAS Fri, 24 Dec 2021 17:00:00 CST","Champaign-Urbana, IL",0,0
1474535789837049865,2021-12-25 00:21:42,"COVID CHRISTMAS Fri, 24 Dec 2021 18:00:00 CST","Champaign-Urbana, IL",0,0
1474535804101926912,2021-12-25 00:21:45,i find it fascinating my vaccinated friends are getting covid and it’s not mild at all...,"Philadelphia, PA",0,0
1474535806207463427,2021-12-25 00:21:46,WHO do I know in nyc who is Covid positive and would like to come for Christmas dinner tomorrow along w other misfit toys who tested positive and couldn’t go home,,0,1
1474535808854106112,2021-12-25 00:21:47,"just need some type of normality, covid changed too much",,0,0
1474535824523816966,2021-12-25 00:21:50,"already was tired of covid-19, then i was exceedingly tired during delta, omicron got me ready to burn this whole mf shit down tho. this mf shit is going on too mf long to just be jerked every direction. this some bullshit.",a plantation on a shellmound,1,1
1474535838994374661,2021-12-25 00:21:54,"Kim Potter is now a hardened criminal, .....

while Kyle Rittenhouse is a rock star folk hero.

THIS COUNTRY IS FN SICK!

and Covid has got nothing to do with it!",,0,0
1474535840206536706,2021-12-25 00:21:54,How tf you still get covid with the vaccine is what makes no sense .,"Detroit, MI",0,0
1474535849400455169,2021-12-25 00:21:56,Not me finding out I have covid on Christmas Eve 🥲✨🎄,"Houston, TX",0,1
1474535854307790853,2021-12-25 00:21:57,Still sad that i cancelled my bday this year 🥺 all my friends have Covid,Uptown,0,0
1474535855033364480,2021-12-25 00:21:58,I thought last year was covid Christmas… I stand corrected,Canaryville ,0,0
1474535858426552322,2021-12-25 00:21:58,Am I selfish for hoping the Blackpool games get called off because I'm going to miss the next two home games due to Covid?,"Blackpool, England",0,1
1474535858552197120,2021-12-25 00:21:58,NEGATIVE for covid wheeee ! who wana makeout,,0,1
1474535861165465606,2021-12-25 00:21:59,"So we're still doing Omicron, right? #Covid #Omicronuary","Vancouver, Canada",0,0
1474535867993763840,2021-12-25 00:22:01,Vaccines are to COVID as seat belts are to car accidents. It’s not that hard y’all 😭,"Atlanta, GA",1,5
1474535869214244868,2021-12-25 00:22:01,"Just wondering when airlines claim air circulation/filtration systems in their aircraft are excellent with masked passengers, why are 1,000 U.S. flights cancelled bc of COVID sick personnel?",South Florida.,0,1
1474535869570768898,2021-12-25 00:22:01,If you can’t afford Christmas tell yo kids Santa caught COVID💯if they don’t no him then that’s on you💔,Atlanta Ga,0,0
1474535873496723457,2021-12-25 00:22:02,covid won’t have my baby next year i can bet you that!,,0,0
1474535879196966917,2021-12-25 00:22:03,"Covid finally got me, luckily I’m twice vaccinated and boosted. Symptoms are very mild. Isolating from family over Christmas is by far the hardest part of this. #GetVaccinated #GetBoosted","Scottsdale, AZ",0,2
1474535892115234817,2021-12-25 00:22:06,what is even the point of eating if you can’t taste how delicious it is. (this tweet brought to you by covid.) (as are so many things this holiday season.),chicago / iowa,0,1
1474535899882917893,2021-12-25 00:22:08,"If you know anyone who is looking for a place, i am trying to find someone to sublet so i can leave a lease. WARNING: this living situation is not safe for those at risk to COVID due to the roommates refusal to quarantine.  (which is why i am trying to leave)","California, USA",0,0
1474535903511072768,2021-12-25 00:22:09,why is this the first time I get covid…literally so incredibly depressed rn,"Baltimore, MD",0,1
1474535907998982146,2021-12-25 00:22:10,"I don’t have Covid, im just choking on corn and watching my life flash before my eyes.",Arizona,1,7
1474535909748060161,2021-12-25 00:22:11,Christmas Eve ya kinda feel pre Covid,876,0,0
1474535920116375556,2021-12-25 00:22:13,covid negative baby!,atl ,0,1
1474535923299889153,2021-12-25 00:22:14,Fucking Covid man. Son got two lines on his lat flow test for Christmas. Santa Johnson has outdone himself this year. (Though I appreciate that Omicron may have also played a part).,"Wakefield, UK",0,0
1474535927523397633,2021-12-25 00:22:15,i can’t find a covid test anywhere 😔 i might just have to stay home,661,0,0
1474535927707959296,2021-12-25 00:22:15,I am literally working on Christmas Eve calling my workers to try and get them to come in because we have a covid outbreak. We are mow at 17 positive patients this is crazy🤯🤯,United States,0,0
1474535940114640899,2021-12-25 00:22:18,Bro if I get covid again I might kms,,0,0
1474535940710412297,2021-12-25 00:22:18,"I understand charity marathons do good, but can we not travel while a new deadlier COVID variant is around to spread? Thanks..",ATL,0,1
1474535941989613569,2021-12-25 00:22:18,Also why my grandparents went to a wedding today like Covid not out here going crazy rn,"Birmingham, AL",0,0
1474535952001470468,2021-12-25 00:22:21,"Whether you're a Covid skeptic, hysteric or somewhere in between, we all lost something of our former lives in the last 2 years.

Usually when the world goes through a trauma the talk is of building a better world on the other side...

Haven't heard one idealist in all that time.",Northern Ireland,0,0
1474535954496901120,2021-12-25 00:22:21,Chinese officials punished for failing to stop Covid outbreak in Xi'an. I hope suffers like the rest of the world.,Warwick Qld,0,0
1474535955285618694,2021-12-25 00:22:21,Some Christmas. I’m going to be at home with Covid-19.,"St. Louis, Mo USA!!!",0,0
1474535959408558084,2021-12-25 00:22:22,Nun like roasting a chicken and baking a cake on a COVID Christmas,,0,0
1474535967956652040,2021-12-25 00:22:24,"Happy Christmas. I hope wherever you are,whoever you’re with and whatever your situation,there’s a ray of light somewhere in there. I wish you all well from my Covid death bed,hopefully see you on the other side🥴🥂Xx","Leicester, England",0,0
1474535973535076355,2021-12-25 00:22:26,"For the first time ever, because of Covid and timing, my hubby and I are by ourselves tonight. It's so odd. Not bad, 'cuz we always have fun together. Just odd. What a weird fuckin' year, amirite?",I don't respond to DM's.,0,0
1474535975833542657,2021-12-25 00:22:26,"for the last 2 years maybe 5 people i know got covid, today alone 6 people i know are getting it/coming in close contact :( stay safe everyone❤️",toronto she/her,0,0
1474535976211034118,2021-12-25 00:22:26,"Beet juice is the covid slayer.

No cap.",Hyper Plexus 9,0,4
1474535978840870914,2021-12-25 00:22:27,Imma be so sad if I have Covid 😓,"Texas, USA",0,0
1474535981709549569,2021-12-25 00:22:28,Waiting for my Covid test result like 👀 I have been self isolating and it’s depressing af on Xmas.,,0,0
1474535983911686149,2021-12-25 00:22:28,Midtown memphis needs to gone shut down. Cause everyone probably has COVID,"Memphis, TN",0,0
1474535984377311243,2021-12-25 00:22:28,I have not been feeling well since I came home from work on Wednesday. The symptoms included a disturbingly high fever for about 36 hours. I was lucky enough to get a 2 test Rapid Covid home test @ Walgreens. Omg. I have tested positive for Covid. I am vaccinated. How scary.,From #StPaulMN. Resides #KCMO,0,1
1474535987149684738,2021-12-25 00:22:29,"So I’m recovering from a positive Covid test (all is well, no symptoms) so my fam did a drive by gift exchange for me tonight. 🥺",nola.,0,0
1474535988101894148,2021-12-25 00:22:29,"Covid is fake
Its not real
It's edited!",No VA ScotiA,0,4
1474535992216457220,2021-12-25 00:22:30,At this point with the way my anxiety is rn I could get a paper cut and be convinced I have covid ✌🏻,,0,0
1474535997970866176,2021-12-25 00:22:32,"Drove thru Pukerua Bay this morning and there’s an elderly chap, walking around, not the most sure on his feet, full Covid mask, picking up rubbish with his extendable hand - Xmas morning, what a legend. Cheers to you","Wellington, New Zealand",0,4
1474536000097759235,2021-12-25 00:22:32,"Columbia Country just attack by new Virus. Need Vaccinate Shot help. US said they will coming.
Why they can keep so long did get less attack from other COVID-19. I believed their Citizen through their President Ivan get 
Vitamin B Complex, it's a big help",,0,0
1474536000810590213,2021-12-25 00:22:32,I’ve had enough guys. I’m here to end COVID now,Ur mommy’s room,0,0
1474536004371431425,2021-12-25 00:22:33,Pretty sure I got covid for Christmas so rather than seeing the unvax'd family and potentially killing them I'm just gonna curl up and watch Smackdown,"Kyoto, Japan ",0,1
1474536004610576385,2021-12-25 00:22:33,"John Cusack is trending, don’t know why because he blocked me for telling him 5G wasn’t the cause of Covid","Arkansas, USA",0,0
1474536006028308480,2021-12-25 00:22:34,Holidays always made me feel a bit alone these past few years. But having to covid &amp; having to quarantine has amplified it even more.,Baltimore,0,1
1474536007869599745,2021-12-25 00:22:34,Covid ain’t playing at all,PTX ➡️ HTX,2,0
1474536021043916804,2021-12-25 00:22:37,Covid be lasting forever like it’s been 2 weeks bro can I be done already?,"Massachusetts, USA ",0,0
1474536026836242438,2021-12-25 00:22:39,"Testing is done, whole household is COVID-free.  Now we can gather tomorrow with all of the others who also test negative.   👍🏼 #CovidTesting #vaccinate",,0,0
1474536032796172289,2021-12-25 00:22:40,If hot girls have Covid then I’m as hot as they come 😵‍💫,Jumbos clown room,0,0
1474536032976711683,2021-12-25 00:22:40,"2021 - some Ws and a few Ls (in no particular order):
- Got into a great grad program ✅
- ran a half marathon in &lt; 2 hours ✅
- contracted COVID-19 ❌
- met a girl i really like ✅
- moved to nyc ✅ (❌)
- managed to do get fieldwork done ✅ 
- read v little outside academia ❌",NYC/Chi/Lusaka/Monrovia/Mumbai,0,7
1474536036424314880,2021-12-25 00:22:41,Today's Christmas miracle is 1) no COVID and 2) being able to WFH today (before going into the office for the rest of the week...) so being able to enjoy some ham 🎅🏻 for lunch,"Sydney, NSW via Streaky Bay, SA",0,6
1474536048059301889,2021-12-25 00:22:44,Okay dam I knew they said Covid was gon’ go crazy during winter but dam I wasn’t expecting every other person to get it😭,,0,0
1474536056062193673,2021-12-25 00:22:45,"due to COVID-19 regulations, the Govt of NB has officially cancelled mistletoes",Riverview,0,0
1474536057966235649,2021-12-25 00:22:46,I love Covid I can cough on purpose and people stop standing in my fucking personal space😊,Orange Avenue,0,0
1474536061682556932,2021-12-25 00:22:47,Covid getting everybody outta here,"Phoenix, AZ",0,0
1474536066455535622,2021-12-25 00:22:48,would it be a good idea to leave my family on Christmas Eve to spend $800 at a hotel to avoid getting COVID,Dena’ina Ełnena,0,2
1474536088463200257,2021-12-25 00:22:53,"I got my booster shot yesterday, and I feel like satan himself is crawling out of me to tell me to curl into a ball and sleep for 22 hours.

Still better than when I got COVID though",he/him,0,1
1474536088836399111,2021-12-25 00:22:53,Went to my parents’ tonight to see my aging dog only for him to sneeze with joy in my face several times. Man it’s COVID cover your snout.,Sleepytime Junction,0,1
1474536092049317896,2021-12-25 00:22:54,Multiple of my family members in New York have Covid this holiday. Sad that not only have they had to deal with a fascist state but it has not prevented covid in any meaningful way. :(,cultclassiccage@gmail.com,0,0
1474536099284410369,2021-12-25 00:22:56,Im just trying to make it through the holidays covid free😩 but of course my brother would get it 😖,,0,0
1474536108402823169,2021-12-25 00:22:58,Hate having Covid,"Savannah, GA",0,0
1474536115428155392,2021-12-25 00:23:00,my grandma came into my room and saw my bts poster and said “when r u gonna go see them?” and my aunt goes “ONE OF THEM HAS COVID!!!” yes thank u for letting me know,sheBunLo,0,0
1474536118653751298,2021-12-25 00:23:00,nervous for this covid test. i have yet to get this virus and hopefully todays test is negative,fashion designer & chef,0,0
1474536119249379336,2021-12-25 00:23:01,Damn everybody got covid on Christmas??,"Detroit, MI",0,0
1474536124697788419,2021-12-25 00:23:02,Fuck COVID,EXO NCT RV WEME ASTRO SUPERM,0,0
1474536125863587845,2021-12-25 00:23:02,The Tik Tok algorithm knew I had covid before I did.,"Los Angeles, CA",0,3
1474536127612833796,2021-12-25 00:23:03,"To put even more of a bummer on my end of year, I've tested positive for covid... Expect this hiatus to last longer then TwT",,0,1
1474536128355131396,2021-12-25 00:23:03,Damn... Family requiring covid test before entry for our PJ party tonight and two of my family tested positive. They couldn't even make the flight 💔,"Houston, TX",0,0
1474536129449889799,2021-12-25 00:23:03,"Fully vaccinated and boosted. Lost all taste and smell today, can’t confirm I have COVID because there are no appts to get tested and no take home tests, so I’m spending Christmas alone, away from my family to keep them safe. 😩 So how’s your Christmas Eve so far? #HomeAlone","Long Island, New York",0,0
1474536131320549386,2021-12-25 00:23:03,It’s way fucking easier to deny inflation than it is to deny the existence of COVID tbh,Nowhere,0,0
1474536132058566657,2021-12-25 00:23:04,Family catching covid for Christmas 🙃,Native Land,0,0
1474536145379758083,2021-12-25 00:23:07,"Triple vaccinated and I still got COVID. Even if you're vaccinated, remain masked and vigilant. My symptoms resemble a cold.","West Hollywood, CA",0,12
1474536146113814532,2021-12-25 00:23:07,"Chiefs TE Travis Kelce will clear COVID protocol in time for Sunday and is expected to play, per sources.",,1,1
1474536147573350403,2021-12-25 00:23:07,Bra the nba finna be an aau Christmas showcase tomorrow with all these Covid protocols keeping players out 😂😂😂,Fashion Designer,0,0
1474536149502803971,2021-12-25 00:23:08,Covid has finished me🤦🏾‍♀️,"Maryland, USA",0,0
1474536159673999365,2021-12-25 00:23:10,I’m gonna tell all the little kids at my moms tonight that Santa tested positive for COVID so he’ll be out this Christmas,,1,2
1474536159824990208,2021-12-25 00:23:10,"I have made the difficult decision, since it is my first Christmas off in 3 years, to not see my dad who is fighting a disease, and my 89 year old Nanny and the rest of my family. Due to close enough exposure to covid. 
Their health and safety means most. So thankful for them💕💖","Ontario, Canada",0,14
1474536165361471488,2021-12-25 00:23:12,if my partner got covid they on their own idk what yall on,"Mombasa, Kenya",0,2
